정리된 역명,총승하차인원,사용일자수,평균 하루 총 승하차인원
면목동대원칸타빌아파트,19226,45,427.0
영등포푸르지오후문,19218,45,427.0
국립재활원,19221,45,427.0
송파위례리슈빌,19218,45,427.0
한영교회,19182,45,426.0
508단지삼거리,19117,45,425.0
서교푸르지오아파트,19122,45,425.0
구로고.구로도서관,19142,45,425.0
시흥초등학교.금빛공원,19127,45,425.0
남명초교.신정3동주민센터,19134,45,425.0
신내SKV1센터,19106,45,425.0
서원아파트,19143,45,425.0
부천북초등학교,19136,45,425.0
별내리슈빌아파트,19094,45,424.0
삼전사회복지관,19067,45,424.0
삼성래미안4차아파트북문,19032,45,423.0
동방고개,19013,45,423.0
KT동작지사,19044,45,423.0
원당시장입구,18997,45,422.0
수협동소문동지점,18991,45,422.0
창일중학교,19010,45,422.0
고양동시장,18972,45,422.0
태양빌딩,18971,45,422.0
군자역,19011,45,422.0
동묘앞역5번출구,18965,45,421.0
독립문파크빌.한성과학고,13878,33,421.0
동방문화대학원대학교,18881,45,420.0
돈암2동주민센터,18906,45,420.0
구룡근린공원,18896,45,420.0
포이초교,18911,45,420.0
현충근린공원,18895,45,420.0
인애가요양병원,18875,45,419.0
한양대앞,18877,45,419.0
우이동,18863,45,419.0
고덕역1번출구,18872,45,419.0
미미아파트,18839,45,419.0
북한연구소앞,17607,42,419.0
화전파출소,18847,45,419.0
현대2단지,5434,13,418.0
정화여자중.상업고등학교,18812,45,418.0
종암SK아파트,18831,45,418.0
KT플라자노원점,18811,45,418.0
호박골다리,18762,45,417.0
송파참병원,18746,45,417.0
약수역10번출구,18761,45,417.0
14단지상가,18752,45,417.0
알미공원,18753,45,417.0
강동보건소앞,18723,45,416.0
힐스테이트신촌.신촌푸르지오1단지후문,18708,45,416.0
양천향교입구,18725,45,416.0
봉은사역5번출구.광동한방병원,18730,45,416.0
대법원,18673,45,415.0
교총회관,18658,45,415.0
독립문파크빌,4968,12,414.0
산본시장,18628,45,414.0
용산고,18616,45,414.0
외발산동기점,18652,45,414.0
행운슈퍼앞,18644,45,414.0
태릉고등학교.원묵초등학교,18643,45,414.0
공평.종각,18615,45,414.0
잠실역6번출구,18625,45,414.0
형제슈퍼,18644,45,414.0
일산병원,18570,45,413.0
서울가든빌라앞,18588,45,413.0
신성미소지움아파트,18605,45,413.0
은천교앞,18605,45,413.0
쌍문동우이빌라,18589,45,413.0
교수단지,18580,45,413.0
당곡역.당곡사거리,18558,45,412.0
염리초등학교,18533,45,412.0
항동하버라인2단지,18509,45,411.0
이수중앙시장,18503,45,411.0
래미안구의파크스위트사거리,18505,45,411.0
천동초교삼거리,18517,45,411.0
호수임광아파트,18478,45,411.0
국사봉,18494,45,411.0
노블발렌티웨딩홀,18516,45,411.0
농협.영도초등학교,18517,45,411.0
용마산교차로,18482,45,411.0
서울북부지방법원등기국,18499,45,411.0
한신아파트상가,18432,45,410.0
현대아파트109동,18430,45,410.0
대덕동주민센터,18469,45,410.0
송산초교.상가단지,18443,45,410.0
신길파크자이아파트,18427,45,409.0
청림동현대아파트입구,18421,45,409.0
천일초교사거리,18409,45,409.0
현대백화점별관주차장,18384,45,409.0
고양어울림누리.달빛동부아파트,18396,45,409.0
보람1차후문,18374,45,408.0
동일여고.금천사이언스큐브,18365,45,408.0
신정이펜하우스5단지.서남병원,18378,45,408.0
신화초교.초안아파트,18323,45,407.0
위례포레샤인13단지,18310,45,407.0
역촌오거리,18326,45,407.0
이대입구,18299,45,407.0
청한빌라,18326,45,407.0
스타타워.동방렌탈,18319,45,407.0
종로교회,18295,45,407.0
방일초등학교,18296,45,407.0
경성고교입구,18252,45,406.0
우장산동주민센터,18258,45,406.0
난향동공영차고지,18285,45,406.0
문촌마을,18257,45,406.0
월드컵파크10단지,18283,45,406.0
강일리버파크4단지.5단지,18279,45,406.0
가양역5번출구.현대아파트,18234,45,405.0
봉천역4번출구,18206,45,405.0
정든마을.우성아파트,18231,45,405.0
경일초등학교앞,18188,45,404.0
가재울초등학교,18188,45,404.0
홍은사회복지관별관,18182,45,404.0
신구블레스밸리,18127,45,403.0
번동주공아파트3단지4단지,18137,45,403.0
덕양구청,18151,45,403.0
제인병원,18142,45,403.0
수락산입구.동부거성아파트,18145,45,403.0
광남고.삼성아파트,18127,45,403.0
공동기기원,18135,45,403.0
명지병원.은빛마을5단지,18122,45,403.0
강서대학교.강서LG베스트샵,18128,45,403.0
망원동월드컵시장,18138,45,403.0
산본1동입구,18099,45,402.0
종합운동장정문,18088,45,402.0
역촌역1번출구,18069,45,402.0
한국켄트외국인학교,18105,45,402.0
마곡엠밸리15단지아파트,18031,45,401.0
평촌센텀퍼스트,18047,45,401.0
대림5차아파트702동,18050,45,401.0
한국공항공사,18065,45,401.0
교육촌.벼루말,18050,45,401.0
마곡수명산파크3단지4단지,18056,45,401.0
외교안보연구원.서초구청,18067,45,401.0
대림요양병원,18034,45,401.0
DMC두산위브더퍼스트,18060,45,401.0
금빛공원앞,18045,45,401.0
미사강변도시베라체,17990,45,400.0
산본래미안,18010,45,400.0
광진우체국,17999,45,400.0
북부운수차고지,17956,45,399.0
모래내시장,17937,45,399.0
진관공영차고지,17905,45,398.0
래미안에스티지,17907,45,398.0
보람사거리,17916,45,398.0
서라벌고등학교,17909,45,398.0
신일라이프아파트,17897,45,398.0
길훈로즈빌아파트,17923,45,398.0
송곡여고양원역,17882,45,397.0
불광롯데캐슬아파트,17879,45,397.0
신환아파트,17867,45,397.0
동방주택,17856,45,397.0
대왕파출소,17864,45,397.0
일산자이센트리지.일산자이더헤리티지,17864,45,397.0
풍림아파트.성신초교,17869,45,397.0
강일역.고덕리엔파크3단지.2단지,17864,45,397.0
만가대.솔뫼중학교,17827,45,396.0
대청초교삼거리,17839,45,396.0
한성운수차고지,17815,45,396.0
청파시장,17817,45,396.0
신사초등학교.새절역,17840,45,396.0
둔촌청구아파트,17756,45,395.0
남부초교후문,17779,45,395.0
숭실고등학교,17781,45,395.0
동작하이슈퍼,17767,45,395.0
신명초교입구교차로,17716,45,394.0
석관고등학교,17723,45,394.0
동아아파트,17625,45,392.0
제일은행사거리,17660,45,392.0
풍림아파트삼거리,17652,45,392.0
한양여대앞,17634,45,392.0
달빛신안아파트.명지병원,17632,45,392.0
한성백제역4번출구,17658,45,392.0
국립고궁박물관,17579,45,391.0
한서고등학교.보람아파트,17580,45,391.0
난지한강공원,17604,45,391.0
동아하이빌,17603,45,391.0
창동주공1단지,17546,45,390.0
창동청구빌라,17570,45,390.0
창5동현대1차아파트,17571,45,390.0
DMC리버시티자이,17567,45,390.0
동대문구청.용두역,17557,45,390.0
상봉2동주민센터,17536,45,390.0
약산마을.애니골입구,17489,45,389.0
갑을빌딩,17483,45,389.0
조선일보,17499,45,389.0
영동대교,17525,45,389.0
군포경찰서,17523,45,389.0
원형화단,17515,45,389.0
한양수자인사가정파크,17521,45,389.0
군인아파트,17495,45,389.0
한성백제박물관,17518,45,389.0
서울연은초등학교,17481,45,388.0
구기터널입구,17448,45,388.0
동묘역,17452,45,388.0
일성여자중고등학교,17442,45,388.0
삼일자동차학원.강남자동차검사소,17472,45,388.0
신정숲속마을아파트,17420,45,387.0
시흥사거리.금천파출소,17401,45,387.0
대방역1번출구,17429,45,387.0
사당자동차학원,17412,45,387.0
수락리버시티1단지정문,17393,45,387.0
대림.수정아파트,17353,45,386.0
신원당마을7단지,17351,45,386.0
당산역.삼성래미안APT,17388,45,386.0
동부센트레빌324동앞,17390,45,386.0
고양예고입구,17341,45,385.0
선화예고앞,17308,45,385.0
근로복지공단서울남부지사,17310,45,385.0
팔각정,17339,45,385.0
천왕역4번출구,17346,45,385.0
마포현대아파트,17342,45,385.0
남천병원.서울시남부기술교육원,17311,45,385.0
돈암코오롱하늘채아파트,17330,45,385.0
선재유통,17332,45,385.0
동묘앞역2번출구,17267,45,384.0
한신108동앞,17261,45,384.0
방학동극동아파트.방학동천주교성당,17286,45,384.0
한국산업인력공단서울지역본부,17274,45,384.0
상동시장.중동역.부천여고,17277,45,384.0
양천향교역8번출구.양천초교,17233,45,383.0
수명산근린공원,17257,45,383.0
번동5거리.북부노동지청,17219,45,383.0
성안약국,17253,45,383.0
산업은행본점,17243,45,383.0
통인시장.종로구보건소,17187,45,382.0
한국산업인력공단,17176,45,382.0
무악현대아파트후문,17145,45,381.0
별내하우스토리.중말사거리,17153,45,381.0
청구역2번출구,17137,45,381.0
목원초등학교.서울지방식품의약품안전청,17136,45,381.0
지하이시티.보건지소.치매센터,17164,45,381.0
사당역1번출구,17157,45,381.0
가좌역1번출구,17160,45,381.0
종점,17143,45,381.0
개미유통,17149,45,381.0
광장중학교앞,17114,45,380.0
암사역,17080,45,380.0
한국영화아카데미,17081,45,380.0
구로두산아파트,17116,45,380.0
현대홈타운,17094,45,380.0
방학사거리.바로선병원,17078,45,380.0
거여역2번출구,17117,45,380.0
금호고등학교,17109,45,380.0
대림6차태영프라자,17076,45,379.0
가양동천주교영등포공업고등학교,17055,45,379.0
위례신안인스빌.중앙푸르지오,17074,45,379.0
파크데일아파트입구,17070,45,379.0
영은교회,17038,45,379.0
용곡삼거리,17021,45,378.0
군포도시공사.군포국민체육센터,17021,45,378.0
남산북측순환로입구,16952,45,377.0
공단오거리.공단주유소,16947,45,377.0
우성아파트103동,16944,45,377.0
야탑역.종합버스터미널,16982,45,377.0
방배열린문화센터.가야치과병원,16966,45,377.0
성대입구,16940,45,376.0
등촌동부영아파트,16902,45,376.0
서울중앙지방검찰청,16929,45,376.0
성대야구장노원교앞,16939,45,376.0
삼성래미안.롯데캐슬솔레,16939,45,376.0
구로1동우체국,16906,45,376.0
문현고등학교,16914,45,376.0
을지로5가,16905,45,376.0
효성해링턴코트,16889,45,375.0
항동하버라인3단지아파트,16874,45,375.0
하안주공13단지,16875,45,375.0
용산전자상가12동,16880,45,375.0
스카이프라자앞.111동,16893,45,375.0
신길우성1차.건영아파트,16893,45,375.0
본동사무소,16856,45,375.0
성도약국,16869,45,375.0
현대2.3차아파트,16858,45,375.0
서초2동주민센터,16846,45,374.0
성남시위례동행정복지센터.위례아트리버푸르지오,16848,45,374.0
화단삼거리,16823,45,374.0
헌인릉.강남서초과학화예비군훈련장,16828,45,374.0
강동롯데캐슬퍼스트,16837,45,374.0
성신여대평생교육원,16832,45,374.0
둔촌오륜역.서문교회,16824,45,374.0
공판장,16801,45,373.0
스위스그랜드호텔,16773,45,373.0
마포프레스티지자이아파트,16783,45,373.0
극동.풍림아파트,16767,45,373.0
서울영등포우체국,16735,45,372.0
청계2가.삼일교,16729,45,372.0
야탑역.고속버스터미널,16740,45,372.0
마곡엠밸리5단지,16726,45,372.0
신길한성아파트,16760,45,372.0
가락극동아파트정문,12276,33,372.0
화랑대역5번출구,16749,45,372.0
동대문종합시장,16721,45,372.0
신안아파트남문,16678,45,371.0
망우동금호어울림아파트,16688,45,371.0
남서울힐스테이트.국립전통예술고,16706,45,371.0
수자원공사광명가압장,16702,45,371.0
가족생활동,16713,45,371.0
구립독산도서관,16707,45,371.0
거성빌라,16717,45,371.0
법련사,16704,45,371.0
교육촌경로당,16700,45,371.0
비산농협,16659,45,370.0
영동초교,16629,45,370.0
가든파이브웍스동,16635,45,370.0
관악세무서,16649,45,370.0
광복시장.철산두산위브아파트,16647,45,370.0
문정동제일은행앞,4440,12,370.0
방화7단지.국립국어원,16651,45,370.0
삼일공원,16591,45,369.0
현대3차아파트,16595,45,369.0
도봉견인차량보관소,16605,45,369.0
미성아파트앞,16592,45,369.0
답십리역,16570,45,368.0
더샵분당파크리버.헬스케어혁신파크,16567,45,368.0
문정동현대아파트,5152,14,368.0
산천동리버힐삼성아파트,16561,45,368.0
성지빌딩,16558,45,368.0
남가좌동아이파크정문,16529,45,367.0
대림동코오롱아파트,16507,45,367.0
교문사거리,16533,45,367.0
수명산파크1단지,16448,45,366.0
성뒤마을.교육연수원,16464,45,366.0
신내차량사업소입구,16453,45,366.0
개화119안전센터,16465,45,366.0
시흥초등학교.시흥1동주민센터,16482,45,366.0
아크로비스타,16469,45,366.0
아현역1번출구,16434,45,365.0
낙성대공원.관악복합평생교육센터,16406,45,365.0
남산케이블카.남산산책로입구,16441,45,365.0
항동하버라인10단지,16363,45,364.0
강서면허시험장.강서농수산물시장,16383,45,364.0
마곡엠밸리7단지,16387,45,364.0
등촌3동성당사거리,16383,45,364.0
고려대아이스링크,16358,45,364.0
고천파출소,16396,45,364.0
월곡아남아파트,16393,45,364.0
둔촌역,16363,45,364.0
대현산체육관입구,16373,45,364.0
둔촌푸르지오아파트,16400,45,364.0
삼성서울병원정문건너편,16355,45,363.0
SK허브수.구로우성APT,16286,45,362.0
서울시립청소년성문화센터,16308,45,362.0
매헌초교,16300,45,362.0
대통마트,16282,45,362.0
벽산아파트정문,16270,45,362.0
박미마을,16271,45,362.0
신방화5번출구,16245,45,361.0
용동초등학교,16232,45,361.0
한성고교,16245,45,361.0
신일약국,16228,45,361.0
방화주유소,16265,45,361.0
풍납동씨티극동아파트,16264,45,361.0
이경시장,16267,45,361.0
방배역.백석대,16267,45,361.0
경향파크아파트,16263,45,361.0
가산한화비즈메트로2차,16257,45,361.0
한천중학교,16194,45,360.0
모세로삼거리.광명시보훈회관,16196,45,360.0
파라브아파트,16183,45,360.0
세진아파트,16161,45,359.0
삼송역,16149,45,359.0
한빛마을3.6단지,16144,45,359.0
이수중학교,16088,45,358.0
골목시장,16094,45,358.0
성남시위례동행정복지센터.위례보미리즌빌,16110,45,358.0
모랫말.도림새마을금고,16093,45,358.0
상문고교,16120,45,358.0
문화촌현대아파트입구,16104,45,358.0
센트럴시티,16049,45,357.0
청계현대아파트,16083,45,357.0
DMC에코자이아파트,16071,45,357.0
창덕궁.서울돈화문국악당,16032,45,356.0
남위례역.성남여성인력개발센터,16038,45,356.0
항공대학교,16036,45,356.0
김포공항역3번출구,10664,30,355.0
대영초중고,15964,45,355.0
조원동기점,15975,45,355.0
우성아파트사거리,15962,45,355.0
신안파크아파트후문,15991,45,355.0
서대문구청,15988,45,355.0
신방화역7번출구,15912,45,354.0
신방화역4번출구.마곡중학교,15916,45,354.0
능인선원앞,15934,45,354.0
능곡초등학교,15949,45,354.0
올림픽대교남단,15911,45,354.0
응봉초등학교.대림아파트,15951,45,354.0
삼환로즈빌아파트,15933,45,354.0
차고앞,15939,45,354.0
건강약국,15921,45,354.0
재넘이고개,15889,45,353.0
서강초등학교,15878,45,353.0
미켈란호수가아파트,15897,45,353.0
마곡엠밸리6.7단지.마곡중학교,15898,45,353.0
창신쌍용1단지.종로센트레빌아파트,15864,45,353.0
한일아파트후문,15886,45,353.0
세아.보광.건영아파트앞,15904,45,353.0
효성약국,15878,45,353.0
현대백화점.E마트.빅토리아호텔,15899,45,353.0
송정동현대아이파크아파트,15896,45,353.0
독립문역,4226,12,352.0
남인사마당,15834,45,352.0
구로3파출소,15846,45,352.0
강동리버스트8단지,15829,45,352.0
임광아파트정문,15823,45,352.0
나약국,15858,45,352.0
문정동래미안아파트남문,15843,45,352.0
DMC쌍용.래미안루센티아,15832,45,352.0
후암동주민센터앞,15810,45,351.0
